Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     178/178         std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::end() [209]
                0.00    0.00     178/276         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::operator+(long const&) const [194]
                0.00    0.00      98/98          bool __gnu_cxx::operator!=<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > const&) [233]
                0.00    0.00      98/98          void std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*) [235]
                0.00    0.00      80/80          __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::move<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [242]
-----------------------------------------------
                0.00    0.00       1/82          std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [403]
                0.00    0.00       1/82          std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [401]
                0.00    0.00      40/82          std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<char const, int>, false>*) [312]
                0.00    0.00      40/82          std::__detail::_Hash_node<std::pair<char const, int>, false>* std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_node<std::pair<char const, int> const&>(std::pair<char const, int> const&) [311]
[238]    0.0    0.00    0.00      82         std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_node_allocator() [238]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<Sequence, std::allocator<Sequence> >* std::__copy_move_a<true, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*) [240]
[239]    0.0    0.00    0.00      80         std::vector<Sequence, std::allocator<Sequence> >* std::__copy_move<true, false, std::random_access_iterator_tag>::__copy_m<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*) [239]
                0.00    0.00     555/1236        std::remove_reference<std::vector<Sequence, std::allocator<Sequence> >&>::type&& std::move<std::vector<Sequence, std::allocator<Sequence> >&>(std::vector<Sequence, std::allocator<Sequence> >&) [126]
                0.00    0.00     555/555         std::vector<Sequence, std::allocator<Sequence> >::operator=(std::vector<Sequence, std::allocator<Sequence> >&&) [163]
-----------------------------------------------
                0.00    0.00      80/80          __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [241]
[240]    0.0    0.00    0.00      80         std::vector<Sequence, std::allocator<Sequence> >* std::__copy_move_a<true, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*) [240]
                0.00    0.00      80/80          std::vector<Sequence, std::allocator<Sequence> >* std::__copy_move<true, false, std::random_access_iterator_tag>::__copy_m<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*) [239]
-----------------------------------------------
                0.00    0.00      80/80          __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::move<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [242]
[241]    0.0    0.00    0.00      80         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [241]
                0.00    0.00     240/240         std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [199]
                0.00    0.00      80/80          std::vector<Sequence, std::allocator<Sequence> >* std::__copy_move_a<true, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*) [240]
                0.00    0.00      80/632         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::__normal_iterator(std::vector<Sequence, std::allocator<Sequence> >* const&) [156]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::erase(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [237]
[242]    0.0    0.00    0.00      80         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::move<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [242]
                0.00    0.00     160/160         std::_Miter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [211]
                0.00    0.00      80/80          __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [241]
-----------------------------------------------
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [254]
[243]    0.0    0.00    0.00      76         __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned long) [243]
-----------------------------------------------
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [251]
[244]    0.0    0.00    0.00      76         __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [244]
                0.00    0.00      76/76          __gnu_cxx::new_allocator<std::string>::max_size() const [247]
-----------------------------------------------
                0.00    0.00      76/76          std::allocator<std::string>::allocator(std::allocator<std::string> const&) [248]
[245]    0.0    0.00    0.00      76         __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [245]
-----------------------------------------------
                0.00    0.00      76/76          std::allocator<std::string>::allocator() [249]
[246]    0.0    0.00    0.00      76         __gnu_cxx::new_allocator<std::string>::new_allocator() [246]
-----------------------------------------------
                0.00    0.00      76/76          __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [244]
[247]    0.0    0.00    0.00      76         __gnu_cxx::new_allocator<std::string>::max_size() const [247]
-----------------------------------------------
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [252]
[248]    0.0    0.00    0.00      76         std::allocator<std::string>::allocator(std::allocator<std::string> const&) [248]
                0.00    0.00      76/76          __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [245]
-----------------------------------------------
                0.00    0.00      76/76          nw_on_group(std::vector<int, std::allocator<int> >&, int, int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [22]
[249]    0.0    0.00    0.00      76         std::allocator<std::string>::allocator() [249]
                0.00    0.00      76/76          __gnu_cxx::new_allocator<std::string>::new_allocator() [246]
-----------------------------------------------
                0.00    0.00      76/76          void std::_Destroy<std::string*>(std::string*, std::string*) [264]
[250]    0.0    0.00    0.00      76         void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [250]
                0.00    0.00     481/481         void std::_Destroy<std::string>(std::string*) [186]
                0.00    0.00     481/962         std::string* std::__addressof<std::string>(std::string&) [135]
-----------------------------------------------
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_M_create_storage(unsigned long) [255]
[251]    0.0    0.00    0.00      76         std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [251]
                0.00    0.00      76/76          __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [244]
-----------------------------------------------
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned long, std::allocator<std::string> const&) [256]
[252]    0.0    0.00    0.00      76         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [252]
                0.00    0.00      76/76          std::allocator<std::string>::allocator(std::allocator<std::string> const&) [248]
-----------------------------------------------
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [257]
[253]    0.0    0.00    0.00      76         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [253]
                0.00    0.00      76/152         std::allocator<std::string>::~allocator() [214]
-----------------------------------------------
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [257]
[254]    0.0    0.00    0.00      76         std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [254]
                0.00    0.00      76/76          __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned long) [243]
-----------------------------------------------
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned long, std::allocator<std::string> const&) [256]
[255]    0.0    0.00    0.00      76         std::_Vector_base<std::string, std::allocator<std::string> >::_M_create_storage(unsigned long) [255]
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [251]
-----------------------------------------------
                0.00    0.00      76/76          std::vector<std::string, std::allocator<std::string> >::vector(unsigned long, std::string const&, std::allocator<std::string> const&) [260]
[256]    0.0    0.00    0.00      76         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned long, std::allocator<std::string> const&) [256]
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [252]
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_M_create_storage(unsigned long) [255]
-----------------------------------------------
                0.00    0.00      76/76          std::vector<std::string, std::allocator<std::string> >::~vector() [261]
[257]    0.0    0.00    0.00      76         std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [257]
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [253]
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [254]
-----------------------------------------------
                0.00    0.00      76/76          void std::uninitialized_fill_n<std::string*, unsigned long, std::string>(std::string*, unsigned long, std::string const&) [262]
[258]    0.0    0.00    0.00      76         void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::string*, unsigned long, std::string>(std::string*, unsigned long, std::string const&) [258]
                0.00    0.00     481/962         std::string* std::__addressof<std::string>(std::string&) [135]
                0.00    0.00     481/481         _ZSt10_ConstructISsIRKSsEEvPT_DpOT0_ [184]
-----------------------------------------------
                0.00    0.00      76/76          std::vector<std::string, std::allocator<std::string> >::vector(unsigned long, std::string const&, std::allocator<std::string> const&) [260]
[259]    0.0    0.00    0.00      76         std::vector<std::string, std::allocator<std::string> >::_M_fill_initialize(unsigned long, std::string const&) [259]
                0.00    0.00      76/152         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [215]
                0.00    0.00      76/76          void std::__uninitialized_fill_n_a<std::string*, unsigned long, std::string, std::string>(std::string*, unsigned long, std::string const&, std::allocator<std::string>&) [263]
-----------------------------------------------
                0.00    0.00      76/76          nw_on_group(std::vector<int, std::allocator<int> >&, int, int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [22]
[260]    0.0    0.00    0.00      76         std::vector<std::string, std::allocator<std::string> >::vector(unsigned long, std::string const&, std::allocator<std::string> const&) [260]
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned long, std::allocator<std::string> const&) [256]
                0.00    0.00      76/76          std::vector<std::string, std::allocator<std::string> >::_M_fill_initialize(unsigned long, std::string const&) [259]
-----------------------------------------------
                0.00    0.00      76/76          nw_on_group(std::vector<int, std::allocator<int> >&, int, int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [22]
[261]    0.0    0.00    0.00      76         std::vector<std::string, std::allocator<std::string> >::~vector() [261]
                0.00    0.00      76/152         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [215]
                0.00    0.00      76/76          std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [257]
                0.00    0.00      76/76          void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [265]
-----------------------------------------------
                0.00    0.00      76/76          void std::__uninitialized_fill_n_a<std::string*, unsigned long, std::string, std::string>(std::string*, unsigned long, std::string const&, std::allocator<std::string>&) [263]
[262]    0.0    0.00    0.00      76         void std::uninitialized_fill_n<std::string*, unsigned long, std::string>(std::string*, unsigned long, std::string const&) [262]
                0.00    0.00      76/76          void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::string*, unsigned long, std::string>(std::string*, unsigned long, std::string const&) [258]
-----------------------------------------------
                0.00    0.00      76/76          std::vector<std::string, std::allocator<std::string> >::_M_fill_initialize(unsigned long, std::string const&) [259]
[263]    0.0    0.00    0.00      76         void std::__uninitialized_fill_n_a<std::string*, unsigned long, std::string, std::string>(std::string*, unsigned long, std::string const&, std::allocator<std::string>&) [263]
                0.00    0.00      76/76          void std::uninitialized_fill_n<std::string*, unsigned long, std::string>(std::string*, unsigned long, std::string const&) [262]
-----------------------------------------------
                0.00    0.00      76/76          void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [265]
[264]    0.0    0.00    0.00      76         void std::_Destroy<std::string*>(std::string*, std::string*) [264]
                0.00    0.00      76/76          void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [250]
-----------------------------------------------
                0.00    0.00      76/76          std::vector<std::string, std::allocator<std::string> >::~vector() [261]
[265]    0.0    0.00    0.00      76         void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [265]
                0.00    0.00      76/76          void std::_Destroy<std::string*>(std::string*, std::string*) [264]
-----------------------------------------------
                0.00    0.00      70/70          bool std::operator!=<std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&) [267]
[266]    0.0    0.00    0.00      70         bool std::operator==<std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&) [266]
                0.00    0.00     140/140         std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>::base() const [221]
-----------------------------------------------
                0.00    0.00      70/70          std::vector<Sequence, std::allocator<Sequence> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*) [352]
[267]    0.0    0.00    0.00      70         bool std::operator!=<std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&) [267]
                0.00    0.00      70/70          bool std::operator==<std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&) [266]
-----------------------------------------------
                0.00    0.00      68/68          void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > >(__gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >) [175]
[268]    0.0    0.00    0.00      68         __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >::operator++() [268]
-----------------------------------------------
                0.00    0.00      68/68          void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > > >(__gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >, __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >) [175]
[269]    0.0    0.00    0.00      68         __gnu_cxx::__normal_iterator<Sequence*, std::vector<Sequence, std::allocator<Sequence> > >::operator*() const [269]
-----------------------------------------------
                0.00    0.00      64/64          void std::_Destroy_aux<false>::__destroy<std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*) [343]
[270]    0.0    0.00    0.00      64         void std::_Destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::vector<Sequence, std::allocator<Sequence> >*) [270]
                0.00    0.00      64/915         std::vector<Sequence, std::allocator<Sequence> >::~vector() [138]
-----------------------------------------------
                0.00    0.00      63/63          std::vector<Sequence, std::allocator<Sequence> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*) [352]
