Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    2267/2267        __gnu_cxx::new_allocator<Sequence>::allocate(unsigned long, void const*) [219]
-----------------------------------------------
                0.00    0.00    1944/1944        std::vector<Sequence, std::allocator<Sequence> >::_M_check_len(unsigned long, char const*) const [89]
[221]    0.0    0.00    0.00    1944         std::vector<Sequence, std::allocator<Sequence> >::max_size() const [221]
                0.00    0.00    1944/12831       std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_get_Tp_allocator() const [169]
                0.00    0.00    1944/1944        std::allocator_traits<std::allocator<Sequence> >::max_size(std::allocator<Sequence> const&) [224]
-----------------------------------------------
                0.00    0.00    1944/1944        std::move_iterator<Sequence*> std::__make_move_if_noexcept_iterator<Sequence*, std::move_iterator<Sequence*> >(Sequence*) [225]
[222]    0.0    0.00    0.00    1944         std::move_iterator<Sequence*>::move_iterator(Sequence*) [222]
-----------------------------------------------
                0.00    0.00    1944/1944        std::allocator_traits<std::allocator<Sequence> >::max_size(std::allocator<Sequence> const&) [224]
[223]    0.0    0.00    0.00    1944         std::enable_if<std::allocator_traits<std::allocator<Sequence> >::__maxsize_helper<std::allocator<Sequence> const>::value, unsigned long>::type std::allocator_traits<std::allocator<Sequence> >::_S_max_size<std::allocator<Sequence> const>(std::allocator<Sequence> const&) [223]
                0.00    0.00    1944/4211        __gnu_cxx::new_allocator<Sequence>::max_size() const [200]
-----------------------------------------------
                0.00    0.00    1944/1944        std::vector<Sequence, std::allocator<Sequence> >::max_size() const [221]
[224]    0.0    0.00    0.00    1944         std::allocator_traits<std::allocator<Sequence> >::max_size(std::allocator<Sequence> const&) [224]
                0.00    0.00    1944/1944        std::enable_if<std::allocator_traits<std::allocator<Sequence> >::__maxsize_helper<std::allocator<Sequence> const>::value, unsigned long>::type std::allocator_traits<std::allocator<Sequence> >::_S_max_size<std::allocator<Sequence> const>(std::allocator<Sequence> const&) [223]
-----------------------------------------------
                0.00    0.00    1944/1944        Sequence* std::__uninitialized_move_if_noexcept_a<Sequence*, Sequence*, std::allocator<Sequence> >(Sequence*, Sequence*, Sequence*, std::allocator<Sequence>&) [64]
[225]    0.0    0.00    0.00    1944         std::move_iterator<Sequence*> std::__make_move_if_noexcept_iterator<Sequence*, std::move_iterator<Sequence*> >(Sequence*) [225]
                0.00    0.00    1944/1944        std::move_iterator<Sequence*>::move_iterator(Sequence*) [222]
-----------------------------------------------
                0.00    0.00     796/1819        bool __gnu_cxx::operator!=<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > const&) [253]
                0.00    0.00    1023/1819        std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [229]
[226]    0.0    0.00    0.00    1819         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::base() const [226]
-----------------------------------------------
                0.00    0.00       9/1206        void std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_M_emplace_back_aux<std::vector<Sequence, std::allocator<Sequence> > const&>(std::vector<Sequence, std::allocator<Sequence> > const&) [95]
                0.00    0.00     399/1206        _ZNSt16allocator_traitsISaISt6vectorI8SequenceSaIS1_EEEE9constructIS3_IRKS3_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS4_PT_DpOS9_ [82]
                0.00    0.00     399/1206        std::enable_if<std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::__construct_helper<std::vector<Sequence, std::allocator<Sequence> >, std::vector<Sequence, std::allocator<Sequence> > const&>::value, void>::type std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_S_construct<std::vector<Sequence, std::allocator<Sequence> >, std::vector<Sequence, std::allocator<Sequence> > const&>(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> > const&) [81]
                0.00    0.00     399/1206        void __gnu_cxx::new_allocator<std::vector<Sequence, std::allocator<Sequence> > >::construct<std::vector<Sequence, std::allocator<Sequence> >, std::vector<Sequence, std::allocator<Sequence> > const&>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> > const&) [80]
[227]    0.0    0.00    0.00    1206         std::vector<Sequence, std::allocator<Sequence> > const& std::forward<std::vector<Sequence, std::allocator<Sequence> > const&>(std::remove_reference<std::vector<Sequence, std::allocator<Sequence> > const&>::type&) [227]
-----------------------------------------------
                0.00    0.00     398/1137        UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&) [5]
                0.00    0.00     739/1137        std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::erase(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [65]
[228]    0.0    0.00    0.00    1137         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::operator+(long const&) const [228]
                0.00    0.00    1137/2615        __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::__normal_iterator(std::vector<Sequence, std::allocator<Sequence> >* const&) [206]
-----------------------------------------------
                0.00    0.00    1023/1023        std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [230]
[229]    0.0    0.00    0.00    1023         std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [229]
                0.00    0.00    1023/1819        __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::base() const [226]
-----------------------------------------------
                0.00    0.00    1023/1023        __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [68]
[230]    0.0    0.00    0.00    1023         std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [230]
                0.00    0.00    1023/1023        std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [229]
-----------------------------------------------
                0.00    0.00       1/982         std::_Hashtable<char, std::pair<char const, int>, std::allocator<std::pair<char const, int> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable<std::pair<char const, int> const*>(std::pair<char const, int> const*, std::pair<char const, int> const*, unsigned long, std::hash<char> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<char> const&, std::__detail::_Select1st const&, std::allocator<std::pair<char const, int> > const&) [405]
                0.00    0.00       9/982         std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_M_check_len(unsigned long, char const*) const [359]
                0.00    0.00     972/982         std::vector<Sequence, std::allocator<Sequence> >::_M_check_len(unsigned long, char const*) const [89]
[231]    0.0    0.00    0.00     982         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [231]
-----------------------------------------------
                0.00    0.00     798/798         std::allocator<Sequence>::allocator() [233]
[232]    0.0    0.00    0.00     798         __gnu_cxx::new_allocator<Sequence>::new_allocator() [232]
-----------------------------------------------
                0.00    0.00     200/798         main [1]
                0.00    0.00     598/798         std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_impl::_Vector_impl() [243]
[233]    0.0    0.00    0.00     798         std::allocator<Sequence>::allocator() [233]
                0.00    0.00     798/798         __gnu_cxx::new_allocator<Sequence>::new_allocator() [232]
-----------------------------------------------
                0.00    0.00     739/739         std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::erase(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [65]
[234]    0.0    0.00    0.00     739         std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::end() [234]
                0.00    0.00     739/2615        __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::__normal_iterator(std::vector<Sequence, std::allocator<Sequence> >* const&) [206]
-----------------------------------------------
                0.00    0.00     282/705         std::_Miter_base<Sequence*>::iterator_type std::__miter_base<Sequence*>(Sequence*) [280]
                0.00    0.00     423/705         std::_Niter_base<Sequence*>::iterator_type std::__niter_base<Sequence*>(Sequence*) [248]
[235]    0.0    0.00    0.00     705         std::_Iter_base<Sequence*, false>::_S_base(Sequence*) [235]
-----------------------------------------------
                0.00    0.00     682/682         std::_Miter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [237]
[236]    0.0    0.00    0.00     682         std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [236]
-----------------------------------------------
                0.00    0.00     682/682         __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > std::move<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [69]
[237]    0.0    0.00    0.00     682         std::_Miter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [237]
                0.00    0.00     682/682         std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [236]
-----------------------------------------------
                0.00    0.00     612/612         std::allocator<std::string>::~allocator() [239]
[238]    0.0    0.00    0.00     612         __gnu_cxx::new_allocator<std::string>::~new_allocator() [238]
-----------------------------------------------
                0.00    0.00     306/612         nw_on_group(std::vector<int, std::allocator<int> >&, int, int, std::vector<Sequence, std::allocator<Sequence> >&, std::vector<Sequence, std::allocator<Sequence> >&) [32]
                0.00    0.00     306/612         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [267]
[239]    0.0    0.00    0.00     612         std::allocator<std::string>::~allocator() [239]
                0.00    0.00     612/612         __gnu_cxx::new_allocator<std::string>::~new_allocator() [238]
-----------------------------------------------
                0.00    0.00     306/612         std::vector<std::string, std::allocator<std::string> >::~vector() [275]
                0.00    0.00     306/612         std::vector<std::string, std::allocator<std::string> >::_M_fill_initialize(unsigned long, std::string const&) [273]
[240]    0.0    0.00    0.00     612         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [240]
-----------------------------------------------
                0.00    0.00     599/599         std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base(unsigned long, std::allocator<Sequence> const&) [242]
[241]    0.0    0.00    0.00     599         std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_create_storage(unsigned long) [241]
                0.00    0.00     599/2267        std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_allocate(unsigned long) [220]
-----------------------------------------------
                0.00    0.00     200/599         std::vector<Sequence, std::allocator<Sequence> >::vector(unsigned long, Sequence const&, std::allocator<Sequence> const&) [92]
                0.00    0.00     399/599         std::vector<Sequence, std::allocator<Sequence> >::vector(std::vector<Sequence, std::allocator<Sequence> > const&) [83]
[242]    0.0    0.00    0.00     599         std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base(unsigned long, std::allocator<Sequence> const&) [242]
                0.00    0.00     599/11087       std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_impl::_Vector_impl(std::allocator<Sequence> const&) [174]
                0.00    0.00     599/599         std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_create_storage(unsigned long) [241]
-----------------------------------------------
                0.00    0.00     598/598         std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base() [244]
[243]    0.0    0.00    0.00     598         std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_impl::_Vector_impl() [243]
                0.00    0.00     598/798         std::allocator<Sequence>::allocator() [233]
-----------------------------------------------
                0.00    0.00     598/598         std::vector<Sequence, std::allocator<Sequence> >::vector() [245]
[244]    0.0    0.00    0.00     598         std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base() [244]
                0.00    0.00     598/598         std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_impl::_Vector_impl() [243]
-----------------------------------------------
                0.00    0.00       1/598         read_fasta_file(std::string) [37]
                0.00    0.00     597/598         UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&) [5]
[245]    0.0    0.00    0.00     598         std::vector<Sequence, std::allocator<Sequence> >::vector() [245]
                0.00    0.00     598/598         std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_base() [244]
-----------------------------------------------
                0.00    0.00     528/528         bool std::operator==<std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*> const&) [281]
[246]    0.0    0.00    0.00     528         std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>::base() const [246]
-----------------------------------------------
                0.00    0.00     255/511         std::vector<Sequence, std::allocator<Sequence> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*>(std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::move_iterator<std::vector<Sequence, std::allocator<Sequence> >*>, std::vector<Sequence, std::allocator<Sequence> >*) [361]
                0.00    0.00     256/511         void std::_Destroy_aux<false>::__destroy<std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*) [353]
[247]    0.0    0.00    0.00     511         std::vector<Sequence, std::allocator<Sequence> >* std::__addressof<std::vector<Sequence, std::allocator<Sequence> > >(std::vector<Sequence, std::allocator<Sequence> >&) [247]
-----------------------------------------------
                0.00    0.00     423/423         Sequence* std::__copy_move_a2<false, Sequence*, Sequence*>(Sequence*, Sequence*, Sequence*) [293]
[248]    0.0    0.00    0.00     423         std::_Niter_base<Sequence*>::iterator_type std::__niter_base<Sequence*>(Sequence*) [248]
                0.00    0.00     423/705         std::_Iter_base<Sequence*, false>::_S_base(Sequence*) [235]
-----------------------------------------------
                0.00    0.00     399/399         std::vector<Sequence, std::allocator<Sequence> >::vector(std::vector<Sequence, std::allocator<Sequence> > const&) [83]
[249]    0.0    0.00    0.00     399         __gnu_cxx::__alloc_traits<std::allocator<Sequence> >::_S_select_on_copy(std::allocator<Sequence> const&) [249]
                0.00    0.00     399/399         std::allocator_traits<std::allocator<Sequence> >::select_on_container_copy_construction(std::allocator<Sequence> const&) [250]
-----------------------------------------------
                0.00    0.00     399/399         __gnu_cxx::__alloc_traits<std::allocator<Sequence> >::_S_select_on_copy(std::allocator<Sequence> const&) [249]
[250]    0.0    0.00    0.00     399         std::allocator_traits<std::allocator<Sequence> >::select_on_container_copy_construction(std::allocator<Sequence> const&) [250]
                0.00    0.00     399/399         std::enable_if<!std::allocator_traits<std::allocator<Sequence> >::__select_helper<std::allocator<Sequence> const>::value, std::allocator<Sequence> const>::type std::allocator_traits<std::allocator<Sequence> >::_S_select<std::allocator<Sequence> const>(std::allocator<Sequence> const&) [251]
-----------------------------------------------
                0.00    0.00     399/399         std::allocator_traits<std::allocator<Sequence> >::select_on_container_copy_construction(std::allocator<Sequence> const&) [250]
[251]    0.0    0.00    0.00     399         std::enable_if<!std::allocator_traits<std::allocator<Sequence> >::__select_helper<std::allocator<Sequence> const>::value, std::allocator<Sequence> const>::type std::allocator_traits<std::allocator<Sequence> >::_S_select<std::allocator<Sequence> const>(std::allocator<Sequence> const&) [251]
                0.00    0.00     399/22229       std::allocator<Sequence>::allocator(std::allocator<Sequence> const&) [157]
-----------------------------------------------
                0.00    0.00     398/398         std::enable_if<std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::__destroy_helper<std::vector<Sequence, std::allocator<Sequence> > >::value, void>::type std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_S_destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*) [254]
[252]    0.0    0.00    0.00     398         void __gnu_cxx::new_allocator<std::vector<Sequence, std::allocator<Sequence> > >::destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::vector<Sequence, std::allocator<Sequence> >*) [252]
                0.00    0.00     398/11940       std::vector<Sequence, std::allocator<Sequence> >::~vector() [173]
-----------------------------------------------
                0.00    0.00     398/398         std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::erase(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [65]
[253]    0.0    0.00    0.00     398         bool __gnu_cxx::operator!=<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > > const&) [253]
                0.00    0.00     796/1819        __gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >::base() const [226]
-----------------------------------------------
                0.00    0.00     398/398         void std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*) [255]
[254]    0.0    0.00    0.00     398         std::enable_if<std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::__destroy_helper<std::vector<Sequence, std::allocator<Sequence> > >::value, void>::type std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_S_destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*) [254]
                0.00    0.00     398/398         void __gnu_cxx::new_allocator<std::vector<Sequence, std::allocator<Sequence> > >::destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::vector<Sequence, std::allocator<Sequence> >*) [252]
-----------------------------------------------
                0.00    0.00     398/398         std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::erase(__gnu_cxx::__normal_iterator<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > > >) [65]
[255]    0.0    0.00    0.00     398         void std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*) [255]
                0.00    0.00     398/398         std::enable_if<std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::__destroy_helper<std::vector<Sequence, std::allocator<Sequence> > >::value, void>::type std::allocator_traits<std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >::_S_destroy<std::vector<Sequence, std::allocator<Sequence> > >(std::allocator<std::vector<Sequence, std::allocator<Sequence> > >&, std::vector<Sequence, std::allocator<Sequence> >*) [254]
-----------------------------------------------
                0.00    0.00     398/398         UPGMA(std::vector<std::vector<Sequence, std::allocator<Sequence> >, std::allocator<std::vector<Sequence, std::allocator<Sequence> > > >&, std::vector<float, std::allocator<float> >&) [5]
